Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-05-16,0.07027511178887433,0.07247107090245047,0.07027511178887433,0.07082410156726837,11952000,0.0,0.0
1986-05-19,0.0708240812966537,0.0708240812966537,0.06917711243285181,0.06972610205411911,11001600,0.0,0.0
1986-05-20,0.06972610310294058,0.06972610310294058,0.06862812384389017,0.06917711347341537,61977600,0.0,0.0
1986-05-21,0.06917713831711943,0.06972612814380429,0.0680791586637497,0.0680791586637497,8092800,0.0,0.0
1986-05-22,0.0680791586637497,0.06862814849043455,0.0680791586637497,0.0680791586637497,4406400,0.0,0.0
1986-05-23,0.0680791586637497,0.06917713831711943,0.0680791586637497,0.0680791586637497,4089600,0.0,0.0
1986-05-27,0.06807915383556302,0.07027511298656464,0.06807915383556302,0.07027511298656464,13881600,0.0,0.0
1986-05-28,0.07027510107985853,0.07247105985879898,0.07027510107985853,0.07247105985879898,15523200,0.0,0.0
1986-05-29,0.07247107296863226,0.07521665338951407,0.07192208317458627,0.07411867380142212,45676800,0.0,0.0
1986-05-30,0.07466767941524267,0.07796161887740254,0.07466767941524267,0.07686363905668259,27072000,0.0,0.0
1986-06-02,0.0768636675408286,0.0768636675408286,0.07466770708560944,0.07466770708560944,19728000,0.0,0.0
1986-06-03,0.07466770708560944,0.07466770708560944,0.07356909540698013,0.07466770708560944,5011200,0.0,0.0
1986-06-04,0.0746676635954681,0.07521665338951407,0.0735690525567242,0.07411867380142212,4723200,0.0,0.0
1986-06-05,0.07411869343562222,0.07521667331457138,0.07356907204532842,0.07521667331457138,13708800,0.0,0.0
1986-06-06,0.07521667331457138,0.07521667331457138,0.07411869343562222,0.07521667331457138,3427200,0.0,0.0
1986-06-09,0.07521664873994763,0.07521664873994763,0.07192207872867584,0.07192207872867584,12672000,0.0,0.0
1986-06-10,0.07192207872867584,0.07192207872867584,0.07082409920845623,0.07192207872867584,3427200,0.0,0.0
1986-06-11,0.07192207872867584,0.07192207872867584,0.07082409920845623,0.07192207872867584,2304000,0.0,0.0
1986-06-12,0.07192206162104142,0.07192206162104142,0.06862812384389017,0.06917711347341537,13708800,0.0,0.0
1986-06-13,0.06917711347341537,0.06972610310294058,0.06862812384389017,0.06917711347341537,7891200,0.0,0.0
1986-06-16,0.06917712204080828,0.06972611173832433,0.06807914264577619,0.06862813234329224,9590400,0.0,0.0
1986-06-17,0.06917711243285181,0.0708240812966537,0.06917711243285181,0.06972610205411911,13075200,0.0,0.0
1986-06-18,0.06972610310294058,0.06972610310294058,0.06807913421436496,0.06917711347341537,4348800,0.0,0.0
1986-06-19,0.06917712204080828,0.06972611173832433,0.06807914264577619,0.06862813234329224,8467200,0.0,0.0
1986-06-20,0.06862814428213583,0.06917713407515647,0.06862814428213583,0.0689026415348053,3801600,0.0,0.0
1986-06-23,0.06890261997837657,0.06972610205411911,0.06753014356904992,0.06972610205411911,46195200,0.0,0.0
1986-06-24,0.06972610310294058,0.0702750927324658,0.06862812384389017,0.06917711347341537,14572800,0.0,0.0
1986-06-25,0.06917713831711943,0.06972612814380429,0.0680791586637497,0.0680791586637497,15235200,0.0,0.0
1986-06-26,0.06807914841596065,0.06862813816000742,0.06588318943977356,0.06588318943977356,19152000,0.0,0.0
1986-06-27,0.06588319061289193,0.06643218036671403,0.06478521110524772,0.06533420085906982,10396800,0.0,0.0
1986-06-30,0.06533421073578945,0.06917713959348835,0.06478522089897532,0.06753017008304596,62352000,0.0,0.0
1986-07-01,0.06753017008304596,0.06753017008304596,0.06698118024623183,0.06753017008304596,47577600,0.0,0.0
1986-07-02,0.06753017008304596,0.06753017008304596,0.06698118024623183,0.06753017008304596,52617600,0.0,0.0
1986-07-03,0.06807914264577619,0.06917712204080828,0.06807914264577619,0.06862813234329224,14140800,0.0,0.0
1986-07-07,0.06862813816000742,0.06862813816000742,0.06588318943977356,0.06588318943977356,14054400,0.0,0.0
1986-07-08,0.06588318537767646,0.06588318537767646,0.06368659508632803,0.06423621624708176,14256000,0.0,0.0
1986-07-09,0.06423624745675274,0.06423624745675274,0.06094167614431523,0.06149066612124443,46137600,0.0,0.0
1986-07-10,0.061490639802680346,0.06203962954463685,0.057098721867028336,0.05984367057681084,46886400,0.0,0.0
1986-07-11,0.059843696190456826,0.06258864607510284,0.059843696190456826,0.06149066612124443,17395200,0.0,0.0
1986-07-14,0.05984368220692466,0.062039641601516815,0.05984368220692466,0.060667164623737335,28598400,0.0,0.0
1986-07-15,0.0606671787996907,0.06258864607510284,0.059843696190456826,0.06149066612124443,13190400,0.0,0.0
1986-07-16,0.06203963977084335,0.06368660926818848,0.06203963977084335,0.06368660926818848,9360000,0.0,0.0
1986-07-17,0.06368660130022276,0.06478521227836609,0.06313761153645966,0.06478521227836609,6940800,0.0,0.0
1986-07-18,0.06478521110524772,0.06588319061289193,0.06313761039317574,0.06533420085906982,12326400,0.0,0.0
1986-07-21,0.06533420085906982,0.06643218036671403,0.06533420085906982,0.06533420085906982,3513600,0.0,0.0
1986-07-22,0.06533421073578945,0.06753017008304596,0.06533421073578945,0.06753017008304596,10512000,0.0,0.0
1986-07-23,0.06753015867191386,0.06862813816000742,0.06588318943977356,0.06588318943977356,20793600,0.0,0.0
1986-07-24,0.06698117901037996,0.06917713831711943,0.06698117901037996,0.0680791586637497,14140800,0.0,0.0
1986-07-25,0.06807914264577619,0.06917712204080828,0.06807914264577619,0.06862813234329224,20448000,0.0,0.0
1986-07-28,0.06862815104367054,0.06862815104367054,0.06698118150234222,0.06698118150234222,11808000,0.0,0.0
1986-07-29,0.06698117012053613,0.06753015987435823,0.06423622135142562,0.06533420085906982,14054400,0.0,0.0
1986-07-30,0.06533421151152322,0.06533421151152322,0.0609416613141549,0.06313762068748474,26409600,0.0,0.0
1986-07-31,0.06313759941339066,0.06368658907174209,0.06258860975503922,0.06258860975503922,15638400,0.0,0.0
1986-08-01,0.0625886409082667,0.06313763083987552,0.06149066104504905,0.06203965097665787,12902400,0.0,0.0
1986-08-04,0.062039650976657874,0.062039650976657874,0.06039268118183141,0.06203965097665787,12441600,0.0,0.0
1986-08-05,0.062039656098173634,0.06258864607510284,0.06149066612124443,0.06149066612124443,2822400,0.0,0.0
1986-08-06,0.06149062242385509,0.06203961201065307,0.05984365366346115,0.060941632837057114,18316800,0.0,0.0
1986-08-07,0.06094164512976044,0.06149063482729661,0.0598436657346881,0.060392655432224274,3657600,0.0,0.0
1986-08-08,0.06039264325025913,0.06203961201065307,0.06039264325025913,0.060941632837057114,4147200,0.0,0.0
1986-08-11,0.062039641000819816,0.0636866105308172,0.062039641000819816,0.06313762068748474,7948800,0.0,0.0
1986-08-12,0.06313761153645966,0.06478521227836609,0.06313761153645966,0.06478521227836609,9993600,0.0,0.0
1986-08-13,0.06478521110524772,0.06533420085906982,0.06423622135142562,0.06533420085906982,6883200,0.0,0.0
1986-08-14,0.06533421196101391,0.06753017134945166,0.06533421196101391,0.06698118150234222,20131200,0.0,0.0
1986-08-15,0.06698117110500898,0.06753016086689999,0.06643218134311796,0.0672556683421135,6105600,0.0,0.0
1986-08-18,0.0672556649782857,0.06753015748934331,0.0664321780204773,0.0664321780204773,12787200,0.0,0.0
1986-08-19,0.0664321780204773,0.0667066752438527,0.06533419855161128,0.0664321780204773,20390400,0.0,0.0
1986-08-20,0.06643217918382033,0.06643217918382033,0.06588318943977356,0.06588318943977356,20764800,0.0,0.0
1986-08-21,0.06588318943977356,0.0669811689278671,0.06588318943977356,0.06588318943977356,49536000,0.0,0.0
1986-08-22,0.06588319180589229,0.0664321815696554,0.06368660130022276,0.06478521227836609,5760000,0.0,0.0
1986-08-25,0.06478521227836609,0.06478521227836609,0.06368660130022276,0.06478521227836609,2419200,0.0,0.0
1986-08-26,0.06478520595727999,0.06478520595727999,0.06423621624708176,0.06423621624708176,10857600,0.0,0.0
1986-08-27,0.06423621624708176,0.06478520595727999,0.06368659508632803,0.06423621624708176,9532800,0.0,0.0
1986-08-28,0.06423621624708176,0.06478520595727999,0.06423621624708176,0.06423621624708176,3427200,0.0,0.0
1986-08-29,0.06423621018058939,0.06478519983894084,0.06149063043833634,0.06258860975503922,25430400,0.0,0.0
1986-09-02,0.06258860159745105,0.06258860159745105,0.06011814610070188,0.060941632837057114,5212800,0.0,0.0
1986-09-03,0.06039265770725066,0.06039265770725066,0.05764770911616601,0.0592946782708168,18316800,0.0,0.0
1986-09-04,0.06039265682513863,0.06423621624708176,0.06039265682513863,0.06423621624708176,39427200,0.0,0.0
1986-09-05,0.06423623226679503,0.06698118150234222,0.06368661096897262,0.06698118150234222,26352000,0.0,0.0
1986-09-08,0.0669811677549103,0.06753015748934331,0.0664321780204773,0.0664321780204773,9619200,0.0,0.0
1986-09-09,0.0664321904094177,0.06917713959348835,0.0664321904094177,0.06753017008304596,37526400,0.0,0.0
1986-09-10,0.06753015748934331,0.06807914722377631,0.0664321780204773,0.0664321780204773,10886400,0.0,0.0
1986-09-11,0.06643218988112648,0.06698117971357485,0.06368660926818848,0.06368660926818848,35654400,0.0,0.0
1986-09-12,0.06368662077148433,0.06423624215390333,0.062039650976657874,0.06203965097665787,24451200,0.0,0.0
1986-09-15,0.062039641000819816,0.06313762068748474,0.0609416613141549,0.06313762068748474,22492800,0.0,0.0
1986-09-16,0.06313762068748474,0.0636866105308172,0.062039641000819816,0.06313762068748474,5184000,0.0,0.0
1986-09-17,0.06313761153645966,0.06588319180589229,0.06258862177269656,0.06478521227836609,8035200,0.0,0.0
1986-09-18,0.06478521110524772,0.06643218036671403,0.06478521110524772,0.06533420085906982,5356800,0.0,0.0
1986-09-19,0.06533420085906982,0.06588319061289193,0.06478521110524772,0.06533420085906982,2505600,0.0,0.0
1986-09-22,0.0653342020421292,0.0653342020421292,0.06478521227836609,0.06478521227836609,4492800,0.0,0.0
1986-09-23,0.06478520995168002,0.06643217918382033,0.06478520995168002,0.06588318943977356,5961600,0.0,0.0
1986-09-24,0.06588319636577879,0.06588319636577879,0.06478521676225957,0.06505971401929855,4780800,0.0,0.0
1986-09-25,0.06505971765616485,0.06533421021622973,0.06368660926818848,0.06368660926818848,5155200,0.0,0.0
1986-09-26,0.06368660926818848,0.06423623055133297,0.0631376194357401,0.06368660926818848,2332800,0.0,0.0
1986-09-29,0.06368662077148433,0.06368662077148433,0.062039650976657874,0.06203965097665787,6192000,0.0,0.0
1986-09-30,0.062039650976657874,0.06313763083987552,0.062039650976657874,0.06203965097665787,5184000,0.0,0.0
1986-10-01,0.062039656098173634,0.06313763605203204,0.06039268616738603,0.06149066612124443,32428800,0.0,0.0
1986-10-02,0.06149066612124443,0.06258864607510284,0.06094167614431523,0.06149066612124443,22723200,0.0,0.0
1986-10-03,0.06149066104504905,0.0625886409082667,0.06149066104504905,0.06203965097665787,14716800,0.0,0.0
1986-10-06,0.06368661096897262,0.0680791611965611,0.06368661096897262,0.06698118150234222,85334400,0.0,0.0
1986-10-07,0.06698119799398854,0.06972614790537826,0.06698119799398854,0.06835367530584335,59788800,0.0,0.0
1986-10-08,0.06835365108559735,0.07109859531203112,0.06753016404781262,0.07027511298656464,119606400,0.0,0.0
1986-10-09,0.07027510107985853,0.07411866039354204,0.07027510107985853,0.07247105985879898,92563200,0.0,0.0
1986-10-10,0.07247107661348916,0.07741261645908444,0.07137309697017548,0.07576564699411392,76752000,0.0,0.0
1986-10-13,0.07576562947774738,0.07576562947774738,0.07247105985879898,0.07247105985879898,27129600,0.0,0.0
1986-10-14,0.07302005473708026,0.07411866565507637,0.07302005473708026,0.07356904447078705,12873600,0.0,0.0
1986-10-15,0.073569068143737,0.07741262896704255,0.073569068143737,0.07686363905668259,63532800,0.0,0.0
1986-10-16,0.07686363905668259,0.07741262896704255,0.0763146491463226,0.07686363905668259,21859200,0.0,0.0
1986-10-17,0.07686361939852127,0.07960856353597201,0.07686361939852127,0.07905957847833633,124444800,0.0,0.0
1986-10-20,0.07905955977950617,0.08070652398751643,0.07741259085917894,0.07960854470729828,43545600,0.0,0.0
1986-10-21,0.0801575545254212,0.08290249854326248,0.0801575545254212,0.08290249854326248,112377600,0.0,0.0
1986-10-22,0.08290249854326248,0.08372598551846917,0.08235351350954853,0.08290249854326248,54576000,0.0,0.0
1986-10-23,0.08290249854326248,0.0834514930016122,0.08207902099269156,0.08290249854326248,70444800,0.0,0.0
1986-10-24,0.08290250247287541,0.08290250247287541,0.08015755832492265,0.08235351741313934,101376000,0.0,0.0
1986-10-27,0.08290250113846653,0.08509910106658936,0.08290250113846653,0.08509910106658936,125654400,0.0,0.0
1986-10-28,0.08509908935944308,0.08839302748559891,0.08509908935944308,0.08702054619789124,142646400,0.0,0.0
1986-10-29,0.08702053356333539,0.08729503543580272,0.08345147201715619,0.08455008268356323,53222400,0.0,0.0
1986-10-30,0.08455009696299305,0.08729505017882001,0.08400111197460865,0.08619707077741623,44380800,0.0,0.0
1986-10-31,0.0861970805930245,0.08729506011945963,0.08455010659105376,0.08509910106658936,63734400,0.0,0.0
1986-11-03,0.08564810933634927,0.0872950837848082,0.08564810933634927,0.08674608916044235,42192000,0.0,0.0
1986-11-04,0.08674602404048838,0.09003996104001999,0.08674602404048838,0.09003996104001999,54403200,0.0,0.0
1986-11-05,0.09003999625310775,0.09607951927683162,0.0894910018261678,0.09553052484989166,45100800,0.0,0.0
1986-11-06,0.09553050584981068,0.09992242269328014,0.09498152095669367,0.09772646427154541,72576000,0.0,0.0
1986-11-07,0.09772643059244168,0.09827542472099421,0.09553047292749185,0.09717744588851929,44323200,0.0,0.0
1986-11-10,0.09717747823140456,0.09717747823140456,0.09278492056471382,0.09333391487598419,28684800,0.0,0.0
1986-11-11,0.09388352930545807,0.09498150837083384,0.09388352930545807,0.09388352930545807,11894400,0.0,0.0
1986-11-12,0.09388352930545807,0.09607948743620963,0.09278490936509887,0.09388352930545807,34156800,0.0,0.0
1986-11-13,0.09388355214002586,0.09443253709392305,0.09223594697856059,0.09251043945550919,30211200,0.0,0.0
1986-11-14,0.09251042812139526,0.09333391487598419,0.09058896216889886,0.09333391487598419,18720000,0.0,0.0
1986-11-17,0.0933339036101028,0.09498150837083384,0.09223592454472702,0.09388352930545807,24307200,0.0,0.0
1986-11-18,0.09388357282985282,0.09443255790473397,0.0889420285820961,0.0889420285820961,59673600,0.0,0.0
1986-11-19,0.08894203597065074,0.0927849600879659,0.08894203597065074,0.0922359749674797,48729600,0.0,0.0
1986-11-20,0.09223595211812807,0.09937344491481781,0.09223595211812807,0.09937344491481781,98179200,0.0,0.0
1986-11-21,0.09992240380085508,0.10376596647493644,0.09992240380085508,0.10266734659671783,91065600,0.0,0.0
1986-11-24,0.10266737943906712,0.11145184572562394,0.09937344137555242,0.11090286076068878,173836800,0.0,0.0
1986-11-25,0.11090289547679208,0.11254986031178406,0.11035390091536972,0.11200087517499924,95788800,0.0,0.0
1986-11-26,0.11200084011519369,0.11254982508012884,0.11090286076068878,0.11090286076068878,38793600,0.0,0.0
1986-11-28,0.11090291426064208,0.11145189949040962,0.10815796926252606,0.10925593972206116,41328000,0.0,0.0
1986-12-01,0.10925592045453363,0.10980491501212389,0.10651097594049476,0.10705997049808502,40291200,0.0,0.0
1986-12-02,0.10760890692472458,0.10980486531186844,0.10760890692472458,0.10760890692472458,28771200,0.0,0.0
1986-12-03,0.10760895588314852,0.10870693557626394,0.10651097619003308,0.10678546875715256,35164800,0.0,0.0
1986-12-04,0.10678545865389365,0.10925591037350793,0.10596198103044661,0.1081579402089119,42508800,0.0,0.0
1986-12-05,0.10815790123382714,0.1087068861182965,0.10760890692472458,0.10760890692472458,107510400,0.0,0.0
1986-12-08,0.10760891650522351,0.10870689579654932,0.104863972989226,0.1065109372138977,22665600,0.0,0.0
1986-12-09,0.10651093354764303,0.1070599278867258,0.10541295429411118,0.10596194863319397,16099200,0.0,0.0
1986-12-10,0.10596199105579411,0.10705997074890955,0.10486401136267867,0.10678546875715256,27590400,0.0,0.0
1986-12-11,0.10678542017338732,0.10815790123382714,0.10651092773115264,0.10760890692472458,11635200,0.0,0.0
1986-12-12,0.10760889396085759,0.10760889396085759,0.10376597195863724,0.10376597195863724,25286400,0.0,0.0
1986-12-15,0.103766056309347,0.10431504157394535,0.09937349561849929,0.10102047026157379,50774400,0.0,0.0
1986-12-16,0.10156941569612622,0.10376601561791308,0.10156941569612622,0.10211841017007828,77299200,0.0,0.0
1986-12-17,0.10211841520466626,0.10376602073373044,0.10211841520466626,0.10321639478206635,23356800,0.0,0.0
1986-12-18,0.10321639987255393,0.10431501095478177,0.10266740534445999,0.10404051840305328,12672000,0.0,0.0
1986-12-19,0.10431497863124609,0.10760891650522351,0.10431497863124609,0.1065109372138977,56592000,0.0,0.0
1986-12-22,0.10651092773115264,0.1087068861182965,0.10651092773115264,0.10760890692472458,18316800,0.0,0.0
1986-12-23,0.10760892703906677,0.10870690643787384,0.10760892703906677,0.10870690643787384,23788800,0.0,0.0
1986-12-24,0.10870691957539935,0.10870691957539935,0.10815793452196698,0.10843242704868317,7027200,0.0,0.0
1986-12-26,0.10843243275006091,0.10925591037350793,0.1081579402089119,0.1081579402089119,3715200,0.0,0.0
1986-12-29,0.10815788820382169,0.10925585784048572,0.10376597195863724,0.10376597195863724,41702400,0.0,0.0
1986-12-30,0.10376602905919514,0.10541299384511803,0.10266740851836709,0.10486400872468948,25401600,0.0,0.0
1986-12-31,0.10486396937966214,0.10760891280117486,0.10486396937966214,0.10596194863319397,23356800,0.0,0.0
1987-01-02,0.10596198839018384,0.10705996805567818,0.10431501417962369,0.10486400872468948,12643200,0.0,0.0
1987-01-05,0.10486397902322912,0.11200084011519369,0.10431498463365937,0.11090286076068878,48499200,0.0,0.0
1987-01-06,0.1109028621625417,0.11309882089930923,0.11035386776603247,0.11254982650279999,40032000,0.0,0.0
1987-01-07,0.112549833478365,0.1185893565416336,0.112549833478365,0.1185893565416336,60998400,0.0,0.0
1987-01-08,0.11913838913560672,0.12353094951108569,0.11913838913560672,0.12243232876062393,61488000,0.0,0.0
1987-01-09,0.12243228562436528,0.12792282394038246,0.12188330059260445,0.1273738294839859,63705600,0.0,0.0
1987-01-12,0.12737380340535898,0.13670726330666821,0.12627582414200283,0.13560928404331207,128793600,0.0,0.0
1987-01-13,0.13451132281899292,0.13451132281899292,0.129569779308408,0.13176573812961578,76320000,0.0,0.0
1987-01-14,0.13176573812961578,0.1323147231226002,0.1290207848907885,0.13176573812961578,69465600,0.0,0.0
1987-01-15,0.1317657658237246,0.14219719915513934,0.1317657658237246,0.13890326023101807,117014400,0.0,0.0
1987-01-16,0.13890321240874667,0.13890321240874667,0.13286369972213966,0.13560928404331207,65433600,0.0,0.0
1987-01-19,0.1356093225956939,0.14055022597312927,0.13286373749397892,0.14055022597312927,88243200,0.0,0.0
1987-01-20,0.14055023589114454,0.14604076560673596,0.14000124135233574,0.1427461951971054,95760000,0.0,0.0
1987-01-21,0.1427461811962234,0.15262862855444279,0.14000122762068526,0.14878569543361664,108489600,0.0,0.0
1987-01-22,0.1487856787952524,0.1641586536114143,0.1443937705298737,0.16360966861248016,116035200,0.0,0.0
1987-01-23,0.16360966657662174,0.17019754302966703,0.1482366919517517,0.1482366919517517,317894400,0.0,0.0
1987-01-26,0.1493346852028262,0.15262862373467287,0.14439378211737416,0.15098164975643158,116553600,0.0,0.0
1987-01-27,0.15098169905539527,0.15921717481237177,0.15098169905539527,0.15702122449874878,114105600,0.0,0.0
1987-01-28,0.15702115905672823,0.1597661122978556,0.15262860996008212,0.15757015347480774,76723200,0.0,0.0
1987-01-29,0.15757016769536822,0.15921712282433764,0.14768772064922084,0.15098164975643158,79228800,0.0,0.0
1987-01-30,0.15098168413622062,0.16086413343268413,0.1487857246149512,0.16058965027332306,104169600,0.0,0.0
1987-02-02,0.1605896132247964,0.16360968125207528,0.1603151112794876,0.1603151112794876,46915200,0.0,0.0
1987-02-03,0.16031509729130003,0.16196207112090347,0.15482520023368038,0.15757015347480774,59328000,0.0,0.0
1987-02-04,0.157570171899037,0.15866814201430834,0.1559231978768576,0.15811915695667267,31737600,0.0,0.0
1987-02-05,0.15811920436787977,0.15921717481237177,0.15537425940737182,0.15702122449874878,42652800,0.0,0.0
1987-02-06,0.15702114981106044,0.1578446366773739,0.1504326422793088,0.15125612914562225,45619200,0.0,0.0
1987-02-09,0.1509816521228489,0.1509816521228489,0.1490601950176326,0.1498836725950241,136080000,0.0,0.0
1987-02-10,0.14988368156779314,0.15043267607688904,0.14658975221176415,0.15043267607688904,44668800,0.0,0.0
1987-02-11,0.15098163613047869,0.15757015347480774,0.15098163613047869,0.15757015347480774,60307200,0.0,0.0
1987-02-12,0.15757016387413408,0.16937406770912525,0.15757016387413408,0.16855058073997498,185731200,0.0,0.0
1987-02-13,0.16855056998177145,0.17074652880958527,0.16306068233687207,0.16690361499786377,81763200,0.0,0.0
1987-02-17,0.1669036369269012,0.16855059212719806,0.16306070376099643,0.16800160706043243,70732800,0.0,0.0
1987-02-18,0.16800158462251794,0.1707465284390102,0.15702115905672823,0.15757015347480774,128592000,0.0,0.0
1987-02-19,0.15702117322774248,0.15702117322774248,0.1493346852028262,0.15098164975643158,317750400,0.0,0.0
1987-02-20,0.15098166362031942,0.15098166362031942,0.14713873969260655,0.14933469891548157,87897600,0.0,0.0
1987-02-23,0.1493346925026162,0.16086410466595055,0.14604075380975498,0.1586681455373764,125913600,0.0,0.0
1987-02-24,0.1586681525766636,0.16690364526177584,0.1586681525766636,0.16635464131832123,120816000,0.0,0.0
1987-02-25,0.16635461245642122,0.16937405822446455,0.16251105773941998,0.16360966861248016,65001600,0.0,0.0
1987-02-26,0.16360968081601998,0.17459011673527008,0.16031511085221303,0.16964857280254364,145209600,0.0,0.0
1987-02-27,0.16964856964859912,0.1707465397079519,0.16580563674232168,0.16855058073997498,37555200,0.0,0.0
1987-03-02,0.16855057130142817,0.16855057130142817,0.16251105773941998,0.16360966861248016,79516800,0.0,0.0
1987-03-03,0.16360966861248016,0.16525664245855295,0.16141306889228135,0.16360966861248016,81100800,0.0,0.0
1987-03-04,0.16360959503810202,0.17568799470460375,0.16306061028604343,0.17513900995254517,98179200,0.0,0.0
1987-03-05,0.17513908183517196,0.18721748645903352,0.17513908183517196,0.1833745539188385,128188800,0.0,0.0
1987-03-06,0.18337455030469416,0.18447253908708222,0.1784330070319669,0.18282556533813477,63561600,0.0,0.0
1987-03-09,0.18282559292724698,0.18337457797665044,0.17843303395822444,0.1795310229063034,38275200,0.0,0.0
1987-03-10,0.1795310783058249,0.1872175687924298,0.17898207423773826,0.18502160906791687,74102400,0.0,0.0
1987-03-11,0.18776652216911316,0.1888644924205329,0.18557056281699894,0.18776652216911316,43862400,0.0,0.0
1987-03-12,0.18776650310939555,0.18996246223860333,0.18337458485098,0.18858999013900757,71337600,0.0,0.0
